Engine_speed,Vehicle_speed,Absolute_throttle_position,Calculated_LOAD_value,Acc_Longitudinal,Rate Speed,Rate Throttle,RT/RS,VS/ES
1870,54,13.7,18.8,-0.2,7,10.2,2.435570193,1.050072922
1667,19,14.1,22,-0.3,35,0.4,0.019102511,0.414462562
1907,72,14.1,23.9,-0.3,53,0,0,1.372932259
1677,22,14.1,27.8,-0.6,50,0,0,0.477042338
1374,8,14.1,32.2,-1.7,14,0,0,0.211724229
1868,39,14.5,33.3,-0.8,31,0.4,0.021567351,0.759197975
1364,41,14.5,31,-0.6,2,0,0,1.093041856
1004,28,14.5,31.8,-0.3,13,0,0,1.014125317
1773,67,14.5,33.7,-0.7,39,0,0,1.374147567
923,7,14.9,38.8,-0.6,60,0.4,0.011143132,0.275780557
1549,32,14.9,42.7,-0.4,25,0,0,0.751217794
1719,65,14.5,43.1,-0.2,33,0.4,0.020260239,1.375006611
1434,43,14.5,42.4,-0.3,22,0,0,1.090401927
835,5,14.9,42.7,-0.4,38,0.4,0.017594418,0.217746326
1146,49,14.9,45.5,-1,44,0,0,1.554815167
1573,43,14.9,47.8,-1.4,6,0,0,0.994047275
1859,70,14.9,47.5,-1.5,27,0,0,1.369260111
2360,89,14.9,49,-0.8,19,0,0,1.371340524
673,0,14.5,46.7,-0.3,89,0.4,0.007512224,0
1804,65,14.5,48.2,-0.3,65,0,0,1.310219714
787,2,14.5,48.2,-0.3,63,0,0,0.092410766
3992,75,14.5,47.8,0,73,0,0,0.683184551
1685,31,14.5,48.6,-0.3,44,0,0,0.669004586
685,0,14.5,48.6,-0.4,31,0,0,0
1589,19,14.5,48.6,-0.3,19,0,0,0.434807483
844,9,14.5,48.2,-0.3,10,0,0,0.387763895
1734,26,14.5,48.6,-0.4,17,0,0,0.545244836
1619,16,14.5,48.2,-0.3,10,0,0,0.359368858
1036,13,14.5,49,-0.1,3,0,0,0.456300456
708,0,14.5,48.2,0.3,13,0,0,0
673,0,16.1,52.5,0.7,0,1.6,0,0
2077,60,17.6,51,0.7,60,1.5,0.041786744,1.050466144
1799,28,16.5,39.2,0.4,32,1.1,0.057456772,0.565970994
649,0,15.3,27.8,-0.1,28,1.2,0.071634417,0
1038,13,14.1,27.8,-0.3,13,1.2,0.154289515,0.455421265
1617,61,16.1,38,0,48,2,0.069644573,1.371788385
1264,13,17.3,42.4,0.2,48,1.2,0.041786744,0.373993096
711,0,17.3,39.2,0.1,13,0,0,0
1955,43,20.4,53.7,0.9,43,3.1,0.120501307,0.799813997
2064,60,19.6,48.6,0.4,17,0.8,0.0786574,1.057082452
1893,55,17.6,45.1,0.3,5,2,0.668587896,1.056524036
1671,37,20.4,52.5,0.4,18,2.8,0.260006404,0.805179261
2053,48,18.4,44.3,0.3,11,2,0.303903589,0.850197051
1585,61,17.6,34.9,0.1,13,0.8,0.102859676,1.399483797
1906,35,18.4,42.4,0.3,26,0.8,0.051429838,0.667747782
1934,30,19.6,45.5,0.2,5,1.2,0.401152738,0.564068816
2317,48,16.5,34.5,0,18,3.1,0.287864233,0.753325225
2197,64,14.5,24.3,-0.3,16,2,0.208933718,1.059295734
1918,39,16.9,33.7,-0.1,25,2.4,0.160461095,0.739406579
1783,51,17.3,42,0.1,12,0.4,0.055715658,1.040126447
1904,72,17.3,33.7,0,21,0,0,1.375095493
2100,52,24.7,70.2,0.7,20,7.4,0.618443804,0.9004329
1941,30,23.9,72.5,0.6,22,0.8,0.060780718,0.562034565
1233,19,63.9,93.7,0.9,11,40,6.078071784,0.560348006
1726,34,29,78,0.6,15,34.9,3.88895293,0.716317286
2175,63,31.8,82,0.7,29,2.8,0.161383285,1.053291536
1865,54,58.8,94.5,0.8,9,27,5.014409222,1.052888131
1997,57,64.3,87.8,0.7,3,5.5,3.064361191,1.037920517
1668,16,14.1,29,-0.1,41,50.2,2.046531243,0.34881186
1214,17,18.4,47.5,0.1,1,4.3,7.187319885,0.509210723
1390,40,29,80.8,1.1,23,10.6,0.770329533,1.046435579
1517,47,71.8,93.3,1.3,7,42.8,10.21984356,1.126625517
1221,11,46.7,74.1,0.8,36,25.1,1.165385847,0.327600328
1102,7,18.4,49.4,0.3,4,28.3,11.82564841,0.230984986
1580,32,56.9,91,1.3,25,38.5,2.574063401,0.736478711
2264,66,23.1,37.6,0.6,34,33.8,1.661637566,1.060070671
1983,41,25.5,59.6,0.6,25,2.4,0.160461095,0.75184523
2016,18,23.9,57.6,0.9,23,1.6,0.116276156,0.324675325
1692,50,15.7,38,0.1,32,8.2,0.428314121,1.074575543
1202,11,29.4,74.1,0.8,39,13.7,0.587157319,0.332778702
1616,33,21.6,44.3,0.7,22,7.8,0.592611999,0.742574257
2130,13,20.8,56.5,0.8,20,0.8,0.06685879,0.221937687
1981,57,21.2,56.1,1.2,44,0.4,0.015195179,1.04630352
1414,19,15.7,28.6,0,38,5.5,0.241923252,0.488620291
1780,34,20.4,60.4,0.7,15,4.7,0.523727185,0.694586313
1571,25,23.9,70.2,1.1,9,3.5,0.65001601,0.578670216
889,8,19.6,51.8,0.8,17,4.3,0.422783523,0.327231823
1186,20,22.4,63.9,1.1,12,2.8,0.390009606,0.613214778
1857,39,17.3,38.4,0.2,19,5.1,0.448657667,0.763695109
1031,2,34.5,76.5,1.7,37,17.2,0.777007555,0.070540517
839,7,14.5,20.4,-0.2,5,20,6.685878963,0.303391483
2189,22,14.9,21.2,-0.2,15,0.4,0.044572526,0.365463682
2237,46,16.5,31.8,0.1,24,1.6,0.111431316,0.747754704
1454,30,21.2,61.2,1,16,4.7,0.490994236,0.750281356
1264,22,18.4,47.8,0.6,8,2.8,0.585014409,0.632911392
1103,18,14.9,25.5,-0.2,4,3.5,1.462536023,0.593422896
1253,14,21.2,59.6,0.8,4,6.3,2.632564841,0.406297613
1327,17,30.6,83.5,1.9,3,9.4,5.237271854,0.465849147
756,2,22.7,62.4,1.3,15,7.9,0.880307397,0.096200096
1139,20,29.8,75.3,0.9,18,7.1,0.659301953,0.638518637
1423,21,38.8,87.8,1,1,9,15.04322767,0.536638344
1062,18,16.1,47.5,0.2,3,22.7,12.64745437,0.61633282
724,0,18.4,53.3,0.5,18,2.3,0.213576689,0
1019,16,15.3,40,0.1,16,3.1,0.323847262,0.570969756
1175,19,15.3,44.7,-0.3,3,0,0,0.588007737
805,5,16.5,51.8,0.2,14,1.2,0.143268835,0.225861095
1517,31,19.2,57.3,0.7,26,2.7,0.173575704,0.743093426
1267,38,23.9,73.7,1,7,4.7,1.12227254,1.090622085
1664,49,20.4,61.2,0.5,11,3.5,0.531831281,1.070804196
1758,67,26.7,77.3,1.3,18,6.3,0.585014409,1.385872376
889,22,19.2,54.9,0.6,45,7.5,0.27857829,0.899887514
2014,42,19.6,54.5,0.5,20,0.4,0.033429395,0.758328067
1918,30,16.1,31.4,-0.3,12,3.5,0.487512008,0.568774291
1655,63,15.7,32.9,-1.2,33,0.4,0.020260239,1.3842351
1127,37,15.7,38.4,-0.9,26,0,0,1.193837219
1215,26,15.3,42.7,-0.8,11,0.4,0.060780718,0.778151889
916,33,14.9,44.3,-0.6,7,0.4,0.095512557,1.310043668
1670,49,14.5,38,-0.4,16,0.4,0.041786744,1.066956995
855,7,14.5,32.2,-1.3,42,0,0,0.297713982
1388,22,14.5,31.4,-1,15,0,0,0.576368876
1085,27,14.5,30.2,-0.9,5,0,0,0.90490155
732,0,14.5,27.5,-0.5,27,0,0,0
794,2,15.7,31,-0.2,2,1.2,1.002881844,0.091596061
1366,40,18,43.5,0.1,38,2.3,0.101167905,1.064820977
796,3,14.9,25.1,-1,37,3.1,0.140042059,0.137048881
1317,39,14.5,23.1,-1.6,36,0.4,0.018571886,1.076827501
932,33,14.5,26.3,-1.2,6,0,0,1.287553648
726,3,14.5,28.6,-1.4,30,0,0,0.15026296
797,4,14.9,35.3,-1.4,1,0.4,0.668587896,0.182502566
1237,13,14.5,39.2,-1.2,9,0.4,0.074287544,0.382156243
774,0,14.9,42.7,-1.4,13,0.4,0.051429838,0
1022,16,14.5,42.7,-1.3,16,0.4,0.041786744,0.56929372
931,13,15.3,42,-0.4,3,0.8,0.445725264,0.507762914
1406,41,22.4,67.5,0.8,28,7.1,0.42383697,1.060390534
1601,32,15.7,37.6,0.2,9,6.7,1.244316362,0.726818466
960,10,14.9,26.7,-0.3,22,0.8,0.060780718,0.378787879
1620,47,14.9,23.5,-0.3,37,0,0,1.054994388
770,0,14.9,23.5,-0.3,47,0,0,0
1401,29,14.5,23.1,-0.3,29,0.4,0.023054755,0.752709104
888,16,14.5,22.4,-0.5,13,0,0,0.655200655
939,10,14.5,23.5,-1.9,6,0,0,0.387259173
1175,14,14.5,25.9,-0.9,4,0,0,0.433268859
1501,32,14.1,25.1,-0.4,18,0.4,0.037143772,0.775240749
1051,26,14.1,24.3,-0.4,6,0,0,0.899576161
871,10,14.5,23.5,-1.1,16,0.4,0.041786744,0.417492955
1350,39,14.5,23.1,-1.9,29,0,0,1.050505051
799,3,14.5,26.3,-1.1,36,0,0,0.136534304
662,1,14.5,26.3,-0.8,2,0,0,0.054929964
1430,30,14.5,25.9,-0.8,29,0,0,0.76287349
929,27,14.1,25.5,-1.2,3,0.4,0.222862632,1.056854878
893,28,14.5,26.7,-1.1,1,0.4,0.668587896,1.140181207
1448,45,14.5,27.1,-0.7,17,0,0,1.130085384
1003,13,14.5,26.3,-1.1,32,0,0,0.471313333
1058,18,14.5,26.3,-1.2,5,0,0,0.618663001
1089,15,14.5,27.1,-0.8,3,0,0,0.500876534
2435,92,14.5,26.7,-0.6,77,0,0,1.373903304
1195,13,14.1,27.1,-1.8,79,0.4,0.008463138,0.395587676
1238,26,14.5,31.4,-1.5,13,0.4,0.051429838,0.763695109
2111,75,14.5,34.9,-0.5,49,0,0,1.291934025
1731,10,14.5,30.6,-0.5,65,0,0,0.210073
1845,84,14.5,29.4,-0.5,74,0,0,1.655580192
1778,52,14.5,27.1,-0.7,32,0,0,1.063503426
968,2,14.5,25.5,-0.8,50,0,0,0.07513148
817,6,14.5,25.9,-1.5,4,0,0,0.267052409
1838,37,14.5,27.8,-1,31,0,0,0.732020971
713,0,14.5,28.2,-0.4,37,0,0,0
2157,77,14.5,28.2,-0.4,77,0,0,1.298099212
1509,57,15.7,32.5,-0.1,20,1.2,0.100288184,1.373576721
2060,59,16.1,32.9,0,2,0.4,0.334293948,1.041482789
937,4,14.9,27.8,-0.2,55,1.2,0.036468431,0.155234307
850,4,14.1,21.6,-0.4,0,0.8,0,0.171122995
2055,60,14.5,22,-0.3,56,0.4,0.01193907,1.061712011
873,7,14.1,20,-0.3,53,0.4,0.012614866,0.291575549
1769,37,14.5,21.2,-0.4,30,0.4,0.022286263,0.760573514
918,33,14.5,23.1,-0.6,4,0,0,1.307189542
1398,40,14.5,24.3,-0.7,7,0,0,1.040447392
1469,42,14.5,25.1,-0.4,2,0,0,1.039668296
827,5,14.5,25.1,-0.4,37,0,0,0.219852699
1917,55,14.5,24.7,-0.4,50,0,0,1.043296818
1130,20,14.5,23.9,-0.4,35,0,0,0.643604183
815,5,14.5,23.1,-0.4,15,0,0,0.223089794
804,0,14.5,21.6,-0.5,5,0,0,0
1712,26,14.5,21.2,-0.6,26,0,0,0.552251487
1890,55,14.5,20.8,-1.5,29,0,0,1.058201058
1489,24,14.5,22.7,-1.7,31,0,0,0.586116369
1758,18,14.5,26.7,-1.9,6,0,0,0.372323922
1648,26,14.9,36.5,-2,8,0.4,0.083573487,0.573698147
1583,39,14.5,43.1,-0.8,13,0.4,0.051429838,0.895882387
1915,40,14.5,40,-0.6,1,0,0,0.759553762
1575,46,14.1,36.9,-0.4,6,0.4,0.111431316,1.062049062
1381,29,16.1,45.9,-0.1,17,2,0.196643499,0.763610032
1926,72,16.5,46.7,0.3,43,0.4,0.015548556,1.359388275
723,0,14.1,30.2,-0.4,72,2.4,0.055715658,0
1401,21,14.5,34.1,-1,21,0.4,0.031837519,0.545065213
1809,12,15.3,43.1,-0.5,9,0.8,0.148575088,0.241218152
1857,54,16.1,45.1,0.2,42,0.8,0.031837519,1.057423998
1702,46,17.6,52.2,0.3,8,1.5,0.313400576,0.982800983
1373,40,14.9,37.3,0.2,6,2.7,0.752161383,1.059392174
1682,48,14.5,36.1,-0.2,8,0.4,0.083573487,1.037725651
744,0,14.9,40,-0.7,48,0.4,0.013928915,0
862,11,14.9,44.3,-0.3,11,0,0,0.464037123
1361,40,16.5,48.6,0,29,1.6,0.09221902,1.068732884
1016,12,17.6,49.8,0.3,28,1.1,0.065664883,0.429491768
1448,41,17.6,49.8,0.4,29,0,0,1.02963335
1368,41,17.3,46.7,0.3,0,0.3,0,1.089845827
1373,65,14.5,32.2,-0.1,24,2.8,0.195004803,1.721512282
894,12,18.8,51,0.3,53,4.3,0.135609809,0.488102502
1353,36,17.3,42.4,0.4,24,1.5,0.104466859,0.967546866
752,0,15.3,30.2,0,36,2,0.09285943,0
2021,57,14.9,29,-0.1,57,0.4,0.011729612,1.02559489
1994,55,14.5,24.7,-0.5,2,0.4,0.334293948,1.003009027
2060,43,14.5,25.5,-1.2,12,0,0,0.759046778
1858,70,14.9,34.9,-1.2,27,0.4,0.024762515,1.369997064
1415,14,14.9,42.4,-1.3,56,0,0,0.359781561
2114,80,14.9,46.7,-1.5,66,0,0,1.376107336
1920,73,14.5,41.2,-0.1,7,0.4,0.095512557,1.382575758
1052,4,18,52.2,0.8,69,3.5,0.084784697,0.138264777
2038,48,17.6,41.6,0.6,44,0.4,0.015195179,0.856454635
2215,62,16.1,30.6,0.1,14,1.5,0.179086044,1.017853478
1986,39,16.1,38.8,-1.5,23,0,0,0.714089536
1913,40,14.9,42.7,-0.5,1,1.2,2.005763689,0.760347859
1911,14,14.5,38,-0.1,26,0.4,0.025714919,0.266400266
1644,30,14.5,38.8,-0.1,16,0,0,0.663570007
1179,8,14.5,39.2,0,22,0,0,0.246742231
2119,61,14.5,40.8,0,53,0,0,1.046805955
1496,31,14.5,41.2,-0.1,30,0,0,0.75352455
996,15,14.9,45.9,-0.7,16,0.4,0.041786744,0.547645126
2238,84,14.5,48.6,-0.4,69,0.4,0.00968968,1.364854984
1385,29,14.5,47.5,-0.2,55,0,0,0.76140466
1229,15,13.7,43.5,0,14,0.8,0.095512557,0.443819809
2101,38,13.7,39.2,0,23,0,0,0.65769547
1990,69,14.1,39.2,0,31,0.4,0.021567351,1.260849703
1842,69,14.1,40,0,0,0,0,1.36215576
2097,44,14.1,40.4,0,25,0,0,0.762994754
1430,21,14.1,40.8,0,23,0,0,0.534011443
1675,35,14.1,27.1,0.1,14,0,0,0.759837178
1743,37,13.7,29.4,0,2,0.4,0.334293948,0.771918844
1507,31,13.7,29.4,0.1,6,0,0,0.748024371
1776,38,13.7,29.4,0.1,7,0,0,0.778050778
1540,33,13.7,29.8,0.1,5,0,0,0.779220779
1745,67,14.1,34.5,0,34,0.4,0.01966435,1.396196926
954,28,14.5,44.7,0.1,39,0.4,0.017143279,1.067276539
1439,30,14.5,45.5,0.1,2,0,0,0.758102217
855,4,14.5,46.3,0.1,26,0,0,0.170122275
1352,68,14.5,45.1,0.1,64,0,0,1.82894029
1792,18,14.5,44.7,0.1,50,0,0,0.36525974
2005,57,14.5,43.9,0.1,39,0,0,1.033779188
907,4,14.5,43.9,0,53,0,0,0.160368848
1070,12,14.5,44.7,0,8,0,0,0.407816483
764,5,14.5,45.1,0,7,0,0,0.237981913
1101,11,14.5,44.7,0,6,0,0,0.363306085
827,7,14.5,44.7,0.1,4,0,0,0.307793778
1806,68,14.5,44.7,0.1,61,0,0,1.369173462
4350,77,14.5,44.7,0.1,9,0,0,0.643678161
1697,48,14.5,44.7,0.1,29,0,0,1.028553062
2877,43,14.5,44.7,0,5,0,0,0.543495434
1946,37,14.9,47.8,0.1,6,0.4,0.111431316,0.691394936
2035,59,14.9,52.2,0.1,22,0,0,1.054277418
1087,11,14.9,52.9,0.1,48,0,0,0.367985281
833,8,14.9,51.4,0.2,3,0,0,0.349230601
1406,23,16.1,58,0.4,15,1.2,0.133717579,0.594853226
847,10,17.3,53.3,0.8,13,1.2,0.154289515,0.429322743
1236,14,16.9,51.4,0.2,4,0.4,0.167146974,0.411885849
1523,44,14.5,34.9,-0.5,30,2.4,0.133717579,1.050558109
696,0,16.9,51.8,0.2,44,2.4,0.091171077,0
2326,50,16.1,42,0.3,50,0.8,0.026743516,0.78167748
2073,40,14.9,32.2,-0.2,10,1.2,0.200576369,0.701662062
1718,34,15.7,43.5,-0.2,6,0.8,0.222862632,0.719652873
1529,21,17.6,47.5,0.1,13,1.9,0.244291731,0.499435163
1429,22,18,43.5,0,1,0.4,0.668587896,0.55983205
1902,36,19.2,46.7,0.6,14,1.2,0.143268835,0.68827072
2027,31,19.6,50.6,0.7,5,0.4,0.133717579,0.556128627
1850,69,19.2,51.4,0.6,38,0.4,0.017594418,1.356265356
928,13,18,43.5,0.3,56,1.2,0.035817209,0.509404389
1251,6,14.9,25.9,-0.2,7,3.1,0.740222314,0.17440593
1624,47,15.3,34.5,-0.2,41,0.4,0.016307022,1.05239588
1678,48,15.3,34.1,-0.2,1,0,0,1.040199372
1292,38,14.9,34.1,-0.3,10,0.4,0.06685879,1.069518717
1751,51,14.9,34.9,-0.3,13,0,0,1.05913504
818,8,14.9,37.6,-0.3,43,0,0,0.355634585
1516,26,14.9,38.4,-0.2,18,0,0,0.623650756
1431,30,14.9,39.6,-0.2,4,0,0,0.762340385
884,14,14.9,40,-0.2,16,0,0,0.575894694
1331,23,14.9,42.4,-0.4,9,0,0,0.628372379
1257,21,14.9,43.5,-0.4,2,0,0,0.607507051
834,11,14.9,43.9,-0.3,10,0,0,0.479616307
1482,17,14.9,43.9,-0.2,6,0,0,0.417126733
999,14,14.9,44.3,-0.1,3,0,0,0.50960051
1194,36,14.9,43.5,-0.1,22,0,0,1.096391046
1088,19,14.9,43.9,-0.1,17,0,0,0.635026738
1756,44,14.9,45.1,-0.2,25,0,0,0.911161731
831,9,14.9,46.3,-0.2,35,0,0,0.393829997
855,11,15.3,47.1,-0.8,2,0.4,0.334293948,0.467836257
835,8,15.3,50.2,-0.9,3,0,0,0.348394121
898,11,15.7,49.4,-0.1,3,0.4,0.222862632,0.445434298
1945,74,21.6,63.9,1.4,63,5.9,0.156534468,1.383500818
1263,20,17.6,38.4,0.5,54,4,0.123812573,0.575829554
770,0,14.9,30.6,-0.2,20,2.7,0.225648415,0
1070,16,14.9,28.6,-0.3,16,0,0,0.54375531
888,10,16.5,36.5,0,6,1.6,0.445725264,0.40950041
771,0,14.9,27.8,-0.4,10,1.6,0.267435159,0
1015,11,17.3,36.9,-0.4,11,2.4,0.364684307,0.39408867
789,2,20.8,56.5,0.6,9,3.5,0.65001601,0.092176518
951,17,21.6,54.9,0.6,15,0.8,0.089145053,0.650033458
939,18,23.1,64.3,0.7,1,1.5,2.507204611,0.697066512
924,12,29.4,83.9,0.9,6,6.3,1.755043228,0.472255018
874,5,74.5,92.9,1.2,7,45.1,10.76904076,0.208029956
1308,20,83.9,90.2,1.2,15,9.4,1.047454371,0.556018905
780,0,83.9,92.9,1.2,20,0,0,0
776,0,75.3,92.9,1.1,0,8.6,0,0
769,4,78.8,91,0.9,4,3.5,1.462536023,0.189147653
793,3,73.7,91.8,0.9,1,5.1,8.524495677,0.137567351
1131,17,41.2,88.6,0.7,14,32.5,3.880197612,0.546579857
803,4,23.1,63.5,0.3,13,18.1,2.327200177,0.181138911
850,11,14.1,18.8,-0.4,7,9,2.149032524,0.470588235
1214,32,19.6,45.1,-0.1,21,5.5,0.437765884,0.958514303
1442,31,16.5,38,-0.1,1,3.1,5.181556196,0.781742529
1087,48,14.1,15.7,-0.7,17,2.4,0.235972199,1.605753952
1407,41,14.9,21.2,-1,7,0.8,0.191025113,1.059636881
1425,30,14.5,20.8,-0.6,11,0.4,0.060780718,0.765550239
901,13,20,52.2,0,17,5.5,0.540769622,0.524669559
966,15,18.8,53.3,0.1,2,1.2,1.002881844,0.564652739
849,26,13.7,16.1,-0.9,11,5.1,0.774954152,1.113609594
887,22,14.1,18.8,-1.7,4,0.4,0.167146974,0.901916573
1473,37,13.7,16.1,-1.9,15,0.4,0.044572526,0.913411097
961,27,14.1,16.5,-1.4,10,0.4,0.06685879,1.02166304
995,27,14.1,17.6,-1.1,0,0,0,0.986751942
974,27,14.5,29.8,-1.1,0,0.4,0,1.008026881
991,32,14.5,31.8,-1.4,5,0,0,1.174204201
833,22,14.5,31.8,-1.3,10,0,0,0.960384154
881,25,14.9,41.6,-1.1,3,0.4,0.222862632,1.031885254
2210,64,15.3,46.7,-1.3,39,0.4,0.017143279,1.053064582
1870,66,14.9,46.7,-1,2,0.4,0.334293948,1.28342246
1968,33,14.9,48.2,-0.4,33,0,0,0.609756098
1813,52,14.5,47.1,-0.2,19,0.4,0.035188837,1.042972472
2273,42,14.5,47.8,0,10,0,0,0.67191937
1997,17,14.5,48.6,0,25,0,0,0.309555242
1796,51,14.5,48.2,-0.1,34,0,0,1.032597692
1958,40,14.5,48.2,-0.1,11,0,0,0.742873062
1909,72,14.5,47.8,-0.1,32,0,0,1.371493881
2395,50,14.5,48.2,0,22,0,0,0.759157335
3208,91,14.5,47.8,0,41,0,0,1.031512129
674,0,14.5,47.8,0,91,0,0,0
1595,25,14.5,47.8,0,25,0,0,0.569962952
1696,25,14.5,47.8,0,0,0,0,0.536020583
1836,25,14.5,47.5,0,0,0,0,0.495147554
1561,25,14.5,47.5,0,0,0,0,0.582377264
961,15,14.5,46.7,0,10,0,0,0.567590578
1914,40,14.5,46.7,0,25,0,0,0.759950603
1813,18,14.5,46.3,0,22,0,0,0.361028932
1458,41,14.5,46.7,0,23,0,0,1.022571393
1538,46,14.5,46.3,0,5,0,0,1.087599007
1845,38,14.5,45.9,0,8,0,0,0.748952944
1616,26,14.5,45.9,0,12,0,0,0.585058506
935,10,14.5,45.5,0,16,0,0,0.388915897
965,14,14.5,45.5,0,4,0,0,0.527555346
1311,15,14.5,45.1,0,1,0,0,0.416059913
1548,25,14.5,44.7,0,10,0,0,0.587268029
741,2,14.5,45.1,0,23,0,0,0.098147467
1598,33,14.5,44.7,0,31,0,0,0.750938673
1470,43,14.5,44.3,0,10,0,0,1.063698207
1726,62,14.5,44.3,0,19,0,0,1.30622564
728,0,14.5,44.7,0,62,0,0,0
1381,6,14.5,44.3,0,6,0,0,0.157988283
1024,33,14.1,44.3,0,27,0.4,0.024762515,1.171875
1419,41,14.5,43.9,0,8,0.4,0.083573487,1.050675892
1418,40,14.5,43.9,0,1,0,0,1.025772535
1164,31,14.5,43.9,0,9,0,0,0.96844736
980,14,14.5,44.3,0,17,0,0,0.519480519
676,0,14.5,44.3,0,14,0,0,0
695,0,14.5,43.9,0,0,0,0,0
1560,46,14.5,43.9,0,46,0,0,1.072261072
2203,64,14.5,43.5,0,18,0,0,1.05641068
624,2,14.5,43.1,0.2,62,0,0,0.116550117
1216,38,16.5,50.2,0.9,36,2,0.09285943,1.136363636
838,25,19.6,56.1,1.6,13,3.1,0.398581246,1.08483402
2169,62,22.4,60,1.5,37,2.8,0.126489602,1.039440044
1753,21,25.9,70.6,1.5,41,3.5,0.142686441,0.435616865
2047,60,36.5,86.7,1.6,39,10.6,0.454296904,1.065861349
1881,39,57.6,92.2,1.6,21,21.1,1.67942912,0.753950993
1324,18,67.1,91.4,1.3,21,9.5,0.756141073,0.494369679
1462,40,52.5,83.9,1,22,14.6,1.109248101,0.994901132
1433,31,49.4,87.8,0.8,9,3.1,0.575728466,0.786652287
784,3,34.5,56.9,0.4,28,14.9,0.889460683,0.139146568
1791,55,14.9,21.6,-0.3,52,19.6,0.630015518,1.116694584
839,7,21.2,48.6,0,48,6.3,0.219380403,0.303391483
1829,70,70.2,91,0.5,63,49,1.30003202,1.39171927
803,0,66.7,92.2,0.4,70,3.5,0.083573487,0
1327,39,52.5,89.4,0.4,39,14.2,0.608586418,1.068712749
1791,68,69,92.9,0.4,29,16.5,0.951008646,1.380640577
975,25,38.4,76.9,0.3,43,30.6,1.189464513,0.932400932
868,6,16.1,27.1,-0.3,19,22.3,1.961777643,0.251361542
1783,52,20,45.5,0,46,3.9,0.141711565,1.060521083
1641,62,46.7,85.1,0.4,10,26.7,4.462824207,1.373885103
1189,55,83.5,91,0.5,7,36.8,8.787155208,1.682085786
2901,109,83.9,91,0.5,54,0.4,0.012381257,1.366300022
1848,53,83.9,89.8,0.5,56,0,0,1.042896497
676,0,83.9,89.4,0.5,53,0,0,0
1914,71,83.9,89.8,0.5,71,0,0,1.348912321
1628,25,78,89.8,0.4,46,5.9,0.214384162,0.558409649
1193,14,15.7,22.4,-0.3,11,62.3,9.466596804,0.426731692
762,3,15.7,22.7,-0.4,11,0,0,0.143163923
1398,14,16.1,27.1,-0.4,11,0.4,0.060780718,0.364156587
690,0,15.3,24.7,-0.7,14,0.8,0.095512557,0
707,0,13.7,16.1,-1.2,0,1.6,0,0
1581,24,13.3,17.3,-0.8,24,0.4,0.027857829,0.55200966
768,0,16.5,29,-0.3,24,3.2,0.222862632,0
706,0,17.6,40.4,0,0,1.1,0,0
671,0,13.7,15.3,-1,0,3.9,0,0
973,15,13.7,13.3,-1.6,15,0,0,0.560590489
1677,27,14.1,18,-1.6,12,0.4,0.055715658,0.585461051
1019,4,14.1,25.5,-1.7,23,0,0,0.142742439
1773,65,13.7,26.3,-1.4,61,0.4,0.010960457,1.333128237
775,4,14.1,27.8,-1.3,61,0.4,0.010960457,0.187683284
692,0,14.1,29.8,-1.4,4,0,0,0
1896,66,14.5,32.9,-1.5,66,0.4,0.01013012,1.265822785
2760,58,14.9,44.7,-1.2,8,0.4,0.083573487,0.764163373
2083,37,14.5,47.1,-0.9,21,0.4,0.031837519,0.645921529
1995,39,14.1,41.6,-0.5,2,0.4,0.334293948,0.710868079
2825,57,14.5,45.5,-0.3,18,0.4,0.037143772,0.733708769
1626,33,14.9,47.8,-0.5,24,0.4,0.027857829,0.73800738
1860,39,14.5,48.6,-0.5,6,0.4,0.111431316,0.762463343
1717,25,14.5,47.5,-0.2,14,0,0,0.529464711
1691,26,14.5,49,0,1,0,0,0.559109725
2286,51,14.5,48.6,0,25,0,0,0.811262229
1608,46,14.5,49,0,5,0,0,1.040253279
2116,44,14.5,48.2,0,2,0,0,0.756143667
2258,65,14.5,48.6,0,21,0,0,1.046783155
1337,13,14.5,48.2,0,52,0,0,0.353573128
1566,33,14.1,47.8,0,20,0.4,0.033429395,0.766283525
1342,27,14.5,48.6,0,6,0.4,0.111431316,0.731608183
1942,29,14.5,48.2,0,2,0,0,0.543020316
1680,44,14.5,48.2,0,15,0,0,0.952380952
1781,67,14.1,47.8,0,23,0.4,0.029069039,1.367975091
1990,75,14.5,47.8,0,8,0.4,0.083573487,1.370488808
1315,60,14.5,47.5,0,15,0,0,1.659177325
1383,29,14.5,47.8,0,31,0,0,0.762505752
1709,63,14.5,47.5,0,34,0,0,1.340496835
1437,42,14.1,47.1,0,21,0.4,0.031837519,1.06282027
1562,3,14.5,47.5,0,39,0.4,0.017143279,0.069840531
1575,33,14.1,47.1,0,30,0.4,0.022286263,0.761904762
1582,9,14.1,46.3,0,24,0,0,0.206872773
1566,46,14.1,46.3,0,37,0,0,1.068152792
1858,69,14.1,45.9,0,23,0,0,1.350425678
1332,59,14.5,46.3,0,10,0.4,0.06685879,1.610701611
1632,34,14.1,45.9,0,25,0.4,0.026743516,0.757575758
1616,34,14.1,45.9,0,0,0,0,0.765076508
2158,64,14.1,45.5,0,30,0,0,1.078439633
1180,18,14.1,45.1,0,46,0,0,0.554699538
816,4,14.1,45.9,0,14,0,0,0.178253119
1245,17,14.1,45.5,0,13,0,0,0.496531581
1787,52,14.1,45.5,0,35,0,0,1.058147225
